PCT,crime_category,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
7,misdemeanor_offenses_listing,CRIMINAL TRESPASS,60.0,70.0,68.0,161.0,198.0,201.0,137.0,195.0,137.0,140.0,165.0,209.0,224.0,233.0,250.0,269.0
7,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,4.0,5.0,6.0,9.0,10.0,14.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,7.0
7,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,11.0,5.0,6.0,11.0,22.0,12.0,7.0,11.0,10.0,4.0,8.0,10.0,16.0,14.0,9.0,13.0
7,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),31.0,70.0,86.0,80.0,80.0,110.0,82.0,97.0,101.0,89.0,112.0,106.0,123.0,115.0,113.0,92.0
7,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,7.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,6.0,2.0,5.0,4.0,6.0,5.0,1.0,3.0
7,misdemeanor_offenses_listing,FRAUDS (3)                    ,24.0,24.0,27.0,58.0,50.0,58.0,28.0,24.0,28.0,33.0,32.0,36.0,31.0,22.0,35.0,45.0
7,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,242.0,267.0,186.0,194.0,205.0,199.0,209.0,201.0,227.0,213.0,216.0,201.0,214.0,203.0,135.0,120.0
7,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),107.0,123.0,78.0,157.0,160.0,127.0,68.0,151.0,105.0,165.0,250.0,321.0,368.0,352.0,284.0,376.0
7,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,2419.0,2297.0,2312.0,2730.0,2698.0,2895.0,2590.0,3057.0,3161.0,3146.0,3438.0,3211.0,3270.0,2970.0,2741.0,2932.0
9,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,3.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0
9,seven_major_felony_offenses,RAPE                                  ,12.0,11.0,18.0,15.0,22.0,20.0,14.0,15.0,9.0,16.0,14.0,13.0,15.0,18.0,22.0,19.0
9,seven_major_felony_offenses,ROBBERY                               ,332.0,251.0,263.0,264.0,210.0,264.0,252.0,207.0,224.0,197.0,189.0,186.0,177.0,137.0,110.0,134.0
9,seven_major_felony_offenses,FELONY ASSAULT                        ,249.0,203.0,203.0,173.0,156.0,173.0,165.0,179.0,152.0,157.0,151.0,141.0,172.0,152.0,152.0,126.0
9,seven_major_felony_offenses,BURGLARY                              ,347.0,317.0,340.0,354.0,382.0,286.0,297.0,210.0,225.0,284.0,220.0,209.0,193.0,165.0,138.0,135.0
9,seven_major_felony_offenses,GRAND LARCENY                         ,1012.0,742.0,811.0,839.0,835.0,797.0,775.0,819.0,797.0,807.0,759.0,750.0,802.0,904.0,876.0,878.0
9,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,160.0,146.0,173.0,153.0,138.0,122.0,75.0,89.0,85.0,58.0,50.0,50.0,59.0,46.0,31.0,44.0
9,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,2115.0,1672.0,1809.0,1801.0,1747.0,1664.0,1579.0,1519.0,1495.0,1523.0,1387.0,1350.0,1419.0,1424.0,1331.0,1337.0
9,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,21.0,18.0,15.0,10.0,18.0,8.0,13.0,8.0,7.0,8.0,18.0,16.0,12.0,11.0,16.0,9.0
9,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,79.0,88.0,77.0,90.0,151.0,186.0,182.0,171.0,162.0,136.0,129.0,120.0,110.0,110.0,107.0,115.0
9,non_seven_major_felony-offenses,ARSON                                 ,36.0,21.0,11.0,3.0,10.0,10.0,8.0,4.0,6.0,7.0,10.0,12.0,14.0,9.0,17.0,14.0
9,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),12.0,16.0,28.0,17.0,11.0,16.0,11.0,11.0,9.0,12.0,10.0,10.0,9.0,17.0,11.0,11.0
9,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),496.0,338.0,342.0,341.0,501.0,422.0,344.0,316.0,206.0,297.0,335.0,279.0,372.0,407.0,357.0,331.0
9,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,16.0,30.0,41.0,18.0,34.0,52.0,45.0,69.0,50.0,135.0,62.0,32.0,39.0,41.0,32.0,31.0
9,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,168.0,169.0,110.0,88.0,60.0,56.0,79.0,49.0,52.0,68.0,64.0,60.0,58.0,57.0,36.0,22.0
9,non_seven_major_felony-offenses,OTHER FELONIES (4),131.0,116.0,88.0,129.0,129.0,157.0,144.0,126.0,95.0,107.0,87.0,88.0,97.0,98.0,95.0,82.0
9,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,959.0,796.0,712.0,696.0,914.0,907.0,826.0,754.0,587.0,770.0,715.0,617.0,711.0,750.0,671.0,615.0
9,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8.0,15.0,16.0,65.0,85.0,83.0,133.0,77.0,67.0,51.0,22.0,47.0,56.0,32.0,34.0,26.0
9,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),68.0,36.0,36.0,42.0,38.0,58.0,41.0,34.0,47.0,44.0,36.0,33.0,30.0,31.0,35.0,46.0
9,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),1391.0,942.0,860.0,1096.0,753.0,735.0,502.0,526.0,614.0,469.0,682.0,791.0,741.0,548.0,493.0,553.0
9,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,37.0,44.0,38.0,60.0,67.0,68.0,67.0,128.0,88.0,65.0,59.0,55.0,55.0,52.0,39.0,52.0
9,misdemeanor_offenses_listing,PETIT LARCENY                         ,1438.0,1296.0,1455.0,1501.0,1545.0,1396.0,1515.0,1545.0,1827.0,1802.0,1740.0,1610.0,1454.0,1607.0,1337.0,1281.0
9,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,549.0,490.0,535.0,488.0,525.0,516.0,493.0,485.0,475.0,457.0,523.0,469.0,503.0,473.0,477.0,436.0
9,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,23.0,19.0,18.0,14.0,36.0,19.0,40.0,35.0,33.0,43.0,95.0,39.0,36.0,31.0,28.0,22.0
9,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,79.0,51.0,72.0,84.0,83.0,52.0,56.0,26.0,36.0,47.0,35.0,32.0,42.0,46.0,31.0,41.0
9,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,433.0,492.0,471.0,457.0,499.0,494.0,439.0,512.0,593.0,586.0,475.0,457.0,471.0,427.0,394.0,408.0
9,misdemeanor_offenses_listing,CRIMINAL TRESPASS,158.0,121.0,91.0,109.0,124.0,170.0,129.0,164.0,206.0,180.0,195.0,237.0,284.0,219.0,220.0,246.0
9,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,2.0,10.0,7.0,10.0,0.0,4.0,6.0,3.0,9.0,4.0,10.0,1.0,8.0,2.0,11.0,3.0
9,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,11.0,9.0,4.0,7.0,30.0,13.0,14.0,12.0,16.0,8.0,18.0,13.0,15.0,12.0,11.0,17.0
9,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),110.0,118.0,89.0,87.0,98.0,81.0,106.0,103.0,89.0,104.0,102.0,104.0,119.0,109.0,101.0,110.0
9,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,8.0,4.0,3.0,10.0,8.0,10.0,5.0,3.0,8.0,12.0,4.0,4.0,3.0,3.0,3.0,1.0
9,misdemeanor_offenses_listing,FRAUDS (3)                    ,87.0,80.0,58.0,39.0,50.0,27.0,39.0,46.0,57.0,29.0,52.0,59.0,58.0,54.0,54.0,47.0
9,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,359.0,405.0,358.0,331.0,266.0,308.0,280.0,309.0,289.0,255.0,245.0,227.0,308.0,237.0,156.0,193.0
9,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),558.0,360.0,334.0,403.0,445.0,205.0,161.0,220.0,222.0,254.0,351.0,403.0,404.0,407.0,539.0,483.0
9,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,5319.0,4492.0,4445.0,4803.0,4652.0,4239.0,4026.0,4228.0,4676.0,4410.0,4644.0,4581.0,4587.0,4290.0,3963.0,3965.0
10,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,3.0,2.0,2.0,5.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0
10,seven_major_felony_offenses,RAPE                                  ,10.0,7.0,2.0,20.0,18.0,16.0,10.0,8.0,9.0,6.0,10.0,13.0,10.0,12.0,7.0,11.0
10,seven_major_felony_offenses,ROBBERY                               ,191.0,136.0,156.0,207.0,175.0,180.0,174.0,149.0,159.0,131.0,114.0,137.0,114.0,110.0,89.0,105.0
10,seven_major_felony_offenses,FELONY ASSAULT                        ,140.0,97.0,89.0,137.0,152.0,119.0,151.0,161.0,170.0,121.0,131.0,93.0,81.0,98.0,110.0,106.0
10,seven_major_felony_offenses,BURGLARY                              ,184.0,106.0,144.0,225.0,195.0,178.0,179.0,110.0,131.0,98.0,99.0,118.0,89.0,101.0,72.0,71.0
10,seven_major_felony_offenses,GRAND LARCENY                         ,680.0,401.0,306.0,698.0,799.0,827.0,860.0,833.0,789.0,728.0,651.0,627.0,764.0,762.0,709.0,736.0
10,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,191.0,127.0,132.0,147.0,122.0,94.0,91.0,65.0,59.0,48.0,42.0,46.0,27.0,39.0,35.0,31.0
10,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,1398.0,877.0,831.0,1436.0,1466.0,1418.0,1469.0,1326.0,1321.0,1133.0,1049.0,1037.0,1088.0,1123.0,1022.0,1061.0
10,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,11.0,17.0,5.0,16.0,22.0,15.0,15.0,17.0,14.0,12.0,8.0,16.0,17.0,21.0,9.0,24.0
10,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,35.0,22.0,31.0,64.0,145.0,177.0,156.0,122.0,150.0,108.0,117.0,114.0,125.0,89.0,104.0,98.0
10,non_seven_major_felony-offenses,ARSON                                 ,16.0,11.0,11.0,5.0,7.0,7.0,6.0,5.0,7.0,10.0,9.0,3.0,5.0,11.0,9.0,11.0
10,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),7.0,9.0,7.0,4.0,6.0,6.0,13.0,7.0,6.0,3.0,9.0,5.0,5.0,8.0,12.0,9.0
10,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),282.0,270.0,283.0,289.0,343.0,344.0,444.0,352.0,316.0,265.0,166.0,177.0,167.0,199.0,188.0,172.0
10,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,11.0,10.0,15.0,7.0,23.0,22.0,55.0,83.0,112.0,85.0,40.0,34.0,21.0,37.0,19.0,19.0
10,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,82.0,85.0,82.0,39.0,37.0,63.0,52.0,65.0,64.0,64.0,67.0,42.0,41.0,63.0,43.0,41.0
10,non_seven_major_felony-offenses,OTHER FELONIES (4),55.0,30.0,35.0,70.0,73.0,90.0,57.0,66.0,72.0,63.0,66.0,45.0,60.0,59.0,66.0,56.0
10,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,499.0,454.0,469.0,494.0,656.0,724.0,798.0,717.0,741.0,610.0,482.0,436.0,441.0,487.0,450.0,430.0
10,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,6.0,13.0,10.0,19.0,17.0,15.0,17.0,6.0,11.0,9.0,32.0,48.0,15.0,24.0,4.0,9.0
10,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),21.0,22.0,18.0,27.0,22.0,30.0,27.0,36.0,30.0,35.0,27.0,21.0,25.0,33.0,16.0,33.0
10,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),767.0,465.0,450.0,651.0,394.0,500.0,494.0,314.0,337.0,382.0,354.0,447.0,412.0,364.0,375.0,349.0
10,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,20.0,15.0,18.0,34.0,26.0,27.0,43.0,44.0,48.0,23.0,14.0,28.0,23.0,21.0,15.0,20.0
10,misdemeanor_offenses_listing,PETIT LARCENY                         ,1094.0,1081.0,1186.0,936.0,863.0,882.0,975.0,807.0,876.0,811.0,838.0,955.0,984.0,995.0,863.0,729.0
10,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,397.0,370.0,373.0,423.0,401.0,421.0,475.0,427.0,422.0,336.0,362.0,299.0,338.0,326.0,306.0,307.0
10,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,61.0,58.0,98.0,154.0,110.0,133.0,159.0,183.0,225.0,143.0,97.0,63.0,43.0,43.0,40.0,28.0
10,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,103.0,69.0,61.0,50.0,53.0,44.0,40.0,35.0,49.0,44.0,42.0,45.0,39.0,38.0,40.0,48.0
10,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,307.0,301.0,290.0,266.0,264.0,317.0,291.0,279.0,301.0,218.0,285.0,260.0,260.0,259.0,233.0,245.0
10,misdemeanor_offenses_listing,CRIMINAL TRESPASS,136.0,113.0,94.0,129.0,97.0,160.0,119.0,71.0,66.0,106.0,99.0,154.0,176.0,207.0,154.0,69.0
10,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,28.0,24.0,36.0,6.0,22.0,9.0,7.0,6.0,10.0,11.0,6.0,12.0,7.0,9.0,25.0,17.0
10,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,6.0,7.0,6.0,6.0,13.0,10.0,3.0,13.0,12.0,9.0,6.0,9.0,8.0,10.0,2.0,5.0
10,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),54.0,58.0,32.0,48.0,76.0,63.0,78.0,67.0,78.0,66.0,62.0,51.0,51.0,86.0,73.0,63.0
10,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,2.0,0.0,5.0,5.0,5.0,7.0,2.0,5.0,3.0,3.0,6.0,3.0,2.0,5.0,3.0,3.0
10,misdemeanor_offenses_listing,FRAUDS (3)                    ,47.0,54.0,40.0,45.0,42.0,53.0,57.0,32.0,49.0,33.0,37.0,37.0,62.0,57.0,34.0,34.0
10,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,242.0,257.0,250.0,248.0,246.0,215.0,232.0,225.0,262.0,232.0,224.0,201.0,253.0,203.0,151.0,155.0
10,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),220.0,145.0,91.0,128.0,158.0,206.0,131.0,140.0,190.0,172.0,179.0,272.0,248.0,397.0,343.0,402.0
10,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,3511.0,3052.0,3058.0,3175.0,2809.0,3092.0,3150.0,2690.0,2969.0,2633.0,2670.0,2905.0,2946.0,3077.0,2677.0,2516.0
13,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
13,seven_major_felony_offenses,RAPE                                  ,8.0,13.0,26.0,20.0,21.0,11.0,9.0,6.0,11.0,9.0,13.0,17.0,17.0,11.0,12.0,19.0
13,seven_major_felony_offenses,ROBBERY                               ,341.0,312.0,332.0,308.0,301.0,299.0,311.0,247.0,234.0,199.0,192.0,187.0,183.0,124.0,144.0,147.0
13,seven_major_felony_offenses,FELONY ASSAULT                        ,233.0,177.0,199.0,150.0,192.0,173.0,149.0,206.0,188.0,163.0,140.0,126.0,129.0,135.0,174.0,198.0
13,seven_major_felony_offenses,BURGLARY                              ,587.0,560.0,636.0,559.0,431.0,416.0,443.0,354.0,359.0,354.0,252.0,245.0,188.0,214.0,245.0,234.0
13,seven_major_felony_offenses,GRAND LARCENY                         ,1848.0,1758.0,1779.0,1800.0,1963.0,1787.0,1708.0,1644.0,1642.0,1595.0,1481.0,1424.0,1467.0,1615.0,1433.0,1397.0
13,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,298.0,232.0,171.0,190.0,160.0,123.0,94.0,80.0,83.0,68.0,55.0,43.0,37.0,52.0,53.0,59.0
13,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,3317.0,3054.0,3145.0,3031.0,3071.0,2812.0,2716.0,2540.0,2518.0,2389.0,2136.0,2044.0,2022.0,2152.0,2061.0,2056.0
13,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,17.0,19.0,21.0,23.0,12.0,15.0,8.0,21.0,25.0,28.0,16.0,22.0,15.0,24.0,34.0,16.0
13,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,99.0,96.0,101.0,200.0,370.0,393.0,358.0,298.0,271.0,236.0,238.0,220.0,163.0,165.0,128.0,176.0
13,non_seven_major_felony-offenses,ARSON                                 ,27.0,14.0,10.0,4.0,7.0,4.0,6.0,5.0,7.0,7.0,4.0,4.0,7.0,10.0,10.0,7.0
13,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),5.0,8.0,19.0,15.0,10.0,12.0,5.0,6.0,7.0,10.0,16.0,31.0,46.0,35.0,37.0,35.0
13,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),235.0,145.0,224.0,128.0,222.0,236.0,210.0,132.0,160.0,160.0,186.0,203.0,259.0,234.0,174.0,146.0
13,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,9.0,8.0,10.0,10.0,10.0,21.0,43.0,67.0,83.0,66.0,43.0,32.0,22.0,28.0,33.0,47.0
13,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,158.0,159.0,222.0,81.0,83.0,87.0,101.0,78.0,81.0,97.0,78.0,46.0,45.0,48.0,56.0,70.0
13,non_seven_major_felony-offenses,OTHER FELONIES (4),63.0,51.0,60.0,96.0,64.0,68.0,111.0,104.0,58.0,65.0,81.0,72.0,56.0,80.0,60.0,79.0
13,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,613.0,500.0,667.0,557.0,778.0,836.0,842.0,711.0,692.0,669.0,662.0,630.0,613.0,624.0,532.0,576.0
13,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15.0,19.0,11.0,28.0,23.0,35.0,47.0,59.0,55.0,67.0,80.0,133.0,127.0,106.0,48.0,39.0
13,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),75.0,60.0,59.0,57.0,47.0,51.0,83.0,115.0,104.0,115.0,81.0,81.0,81.0,96.0,93.0,103.0
13,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),465.0,356.0,390.0,486.0,271.0,187.0,174.0,276.0,209.0,262.0,460.0,666.0,356.0,458.0,443.0,413.0
13,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,30.0,22.0,14.0,29.0,18.0,26.0,47.0,65.0,73.0,50.0,68.0,87.0,75.0,93.0,140.0,130.0
13,misdemeanor_offenses_listing,PETIT LARCENY                         ,2151.0,2319.0,2350.0,1918.0,1916.0,1852.0,1820.0,1975.0,1966.0,2039.0,1860.0,1797.0,1915.0,2094.0,1874.0,1917.0
13,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,585.0,523.0,505.0,512.0,502.0,519.0,507.0,535.0,500.0,474.0,446.0,494.0,486.0,475.0,487.0,487.0
13,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,31.0,29.0,25.0,28.0,28.0,45.0,53.0,72.0,57.0,57.0,57.0,56.0,78.0,74.0,35.0,28.0
13,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,123.0,93.0,75.0,78.0,92.0,78.0,65.0,75.0,61.0,63.0,58.0,43.0,62.0,88.0,74.0,76.0
13,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,469.0,419.0,400.0,450.0,372.0,421.0,427.0,422.0,375.0,321.0,402.0,399.0,325.0,310.0,326.0,311.0
13,misdemeanor_offenses_listing,CRIMINAL TRESPASS,71.0,63.0,52.0,65.0,66.0,78.0,58.0,77.0,56.0,75.0,116.0,149.0,137.0,135.0,142.0,140.0
13,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,13.0,8.0,10.0,11.0,5.0,8.0,6.0,14.0,5.0,7.0,6.0,9.0,6.0,4.0,4.0,7.0
13,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,19.0,11.0,9.0,15.0,12.0,11.0,8.0,21.0,7.0,5.0,9.0,9.0,5.0,15.0,39.0,26.0
13,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),73.0,68.0,60.0,56.0,86.0,92.0,88.0,98.0,103.0,111.0,76.0,96.0,117.0,96.0,70.0,99.0
13,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,9.0,5.0,10.0,2.0,2.0,4.0,3.0,2.0,8.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0
13,misdemeanor_offenses_listing,FRAUDS (3)                    ,168.0,255.0,96.0,187.0,281.0,129.0,59.0,76.0,78.0,92.0,80.0,209.0,198.0,96.0,134.0,136.0
13,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,612.0,584.0,505.0,449.0,476.0,469.0,400.0,393.0,384.0,386.0,382.0,347.0,301.0,328.0,258.0,230.0
13,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),1147.0,783.0,637.0,692.0,788.0,516.0,283.0,565.0,699.0,765.0,1042.0,1267.0,1513.0,1332.0,1113.0,1266.0
13,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,6056.0,5617.0,5208.0,5063.0,4985.0,4521.0,4128.0,4840.0,4740.0,4892.0,5230.0,5846.0,5785.0,5801.0,5282.0,5409.0
14,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,7.0,4.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,7.0
14,seven_major_felony_offenses,RAPE                                  ,12.0,11.0,12.0,14.0,24.0,17.0,3.0,16.0,7.0,6.0,17.0,15.0,9.0,10.0,12.0,13.0
14,seven_major_felony_offenses,ROBBERY                               ,629.0,527.0,468.0,394.0,329.0,338.0,289.0,245.0,238.0,220.0,168.0,177.0,185.0,174.0,177.0,221.0
14,seven_major_felony_offenses,FELONY ASSAULT                        ,393.0,314.0,313.0,265.0,229.0,197.0,182.0,195.0,172.0,163.0,182.0,178.0,191.0,172.0,165.0,180.0
14,seven_major_felony_offenses,BURGLARY                              ,838.0,876.0,744.0,815.0,638.0,615.0,609.0,535.0,473.0,437.0,354.0,327.0,316.0,345.0,275.0,301.0
14,seven_major_felony_offenses,GRAND LARCENY                         ,4870.0,4257.0,3628.0,3545.0,3449.0,3198.0,3056.0,2948.0,2793.0,2473.0,2325.0,2171.0,2176.0,2138.0,2090.0,2059.0
14,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,108.0,99.0,92.0,68.0,59.0,57.0,33.0,30.0,24.0,29.0,23.0,26.0,18.0,22.0,25.0,28.0
14,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,6857.0,6088.0,5265.0,5105.0,4730.0,4423.0,4173.0,3971.0,3708.0,3330.0,3069.0,2896.0,2896.0,2863.0,2744.0,2809.0
14,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,71.0,74.0,65.0,27.0,30.0,57.0,68.0,51.0,52.0,31.0,65.0,33.0,28.0,31.0,41.0,22.0
14,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,361.0,299.0,210.0,387.0,543.0,644.0,673.0,440.0,329.0,289.0,374.0,275.0,273.0,295.0,331.0,301.0
14,non_seven_major_felony-offenses,ARSON                                 ,11.0,11.0,9.0,4.0,5.0,6.0,3.0,12.0,6.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0
14,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),14.0,14.0,9.0,11.0,12.0,11.0,12.0,7.0,3.0,7.0,30.0,16.0,34.0,23.0,36.0,41.0
14,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),740.0,454.0,711.0,440.0,413.0,379.0,334.0,342.0,270.0,195.0,180.0,197.0,271.0,331.0,384.0,394.0
14,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,21.0,20.0,28.0,17.0,9.0,26.0,63.0,81.0,109.0,67.0,74.0,46.0,23.0,44.0,61.0,56.0
14,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,208.0,162.0,250.0,84.0,122.0,123.0,119.0,95.0,112.0,124.0,102.0,124.0,144.0,167.0,132.0,136.0
14,non_seven_major_felony-offenses,OTHER FELONIES (4),112.0,130.0,128.0,187.0,137.0,110.0,140.0,126.0,142.0,111.0,118.0,119.0,118.0,113.0,120.0,85.0
14,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1538.0,1164.0,1410.0,1157.0,1271.0,1356.0,1412.0,1154.0,1023.0,825.0,945.0,811.0,893.0,1004.0,1108.0,1036.0
14,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,40.0,38.0,39.0,35.0,26.0,19.0,31.0,29.0,35.0,37.0,44.0,34.0,37.0,59.0,48.0,25.0
14,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),159.0,169.0,141.0,103.0,141.0,122.0,191.0,174.0,226.0,198.0,196.0,161.0,125.0,155.0,133.0,191.0
14,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),1678.0,1218.0,1829.0,927.0,637.0,481.0,739.0,668.0,421.0,512.0,629.0,743.0,857.0,765.0,726.0,571.0
14,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,76.0,92.0,93.0,85.0,97.0,62.0,114.0,138.0,143.0,163.0,185.0,127.0,166.0,192.0,170.0,112.0
14,misdemeanor_offenses_listing,PETIT LARCENY                         ,5140.0,4892.0,4742.0,4192.0,4212.0,4051.0,4231.0,4446.0,4434.0,4859.0,4849.0,4717.0,4224.0,4551.0,4070.0,3842.0
